Date,xlb,xle,xlf,xli,xlk,xlp,xlu,xlv,xly
5/16/2001,17.520792,26.548179,21.337135,24.112643,24.573293,18.771364,19.759898,24.009411,23.711969
5/17/2001,17.701419,26.634426,21.225616,24.512853,24.716406,18.865148,19.64122,24.21917,24.07392
5/18/2001,17.614717,27.191106,21.106663,24.589817,24.825845,18.76415,19.759898,24.283712,24.057085
5/21/2001,17.766444,27.12838,21.404046,24.828401,25.928654,18.749721,19.831104,24.654824,24.326443
5/22/2001,17.426867,26.853961,21.619647,24.751439,25.878144,18.562151,19.759898,24.687096,24.410618
5/23/2001,17.130637,26.446251,21.530432,24.374319,25.246764,18.396225,19.753965,24.275644,23.97291
5/24/2001,16.661008,26.399206,21.612212,24.343532,25.440387,18.475582,19.70056,24.574147,23.888735
5/25/2001,16.682684,26.171832,21.322265,23.981805,24.960539,18.324083,19.391997,24.396659,23.770891
5/29/2001,16.906661,26.13263,21.337135,23.920234,24.026098,18.475582,19.380129,24.211103,23.585708
5/30/2001,16.559858,26.030702,21.158705,23.435365,23.049563,18.57658,19.297054,24.130425,23.156417
5/31/2001,16.581533,26.30512,21.344568,23.758612,23.260023,18.446724,19.599682,24.122358,23.526786
6/1/2001,16.718809,26.187514,21.307396,23.689344,23.655688,18.692007,19.433534,24.049748,23.442611
6/4/2001,16.906661,26.540337,21.47839,23.84327,23.605178,18.720865,19.445402,24.08202,23.366854
6/5/2001,17.101738,26.618745,21.57504,24.09725,24.539619,18.915647,19.160575,24.307914,23.644629
6/6/2001,16.798285,25.944455,21.411479,23.820182,24.303905,18.612651,19.006292,24.11429,23.400522
6/7/2001,16.993362,25.638673,21.270224,23.927931,24.994213,18.742506,18.846078,24.25144,23.57729
6/8/2001,16.928336,25.709238,21.143837,23.635469,24.438599,18.634294,18.917284,24.122358,23.661465
6/11/2001,16.689909,25.779804,20.943104,23.227564,24.034515,18.374582,19.095302,24.001343,23.307932
6/12/2001,16.545407,25.975818,21.010015,23.38149,23.849311,18.591009,19.26145,23.944869,23.484697
6/13/2001,16.603208,25.850369,20.839021,23.296831,23.310534,18.446724,18.86388,23.831922,23.232174
6/14/2001,16.184154,25.325049,20.474728,23.142903,22.477113,18.432295,18.306092,23.388199,22.988067
6/15/2001,16.132629,25.514894,20.57994,23.023352,22.266654,18.324462,18.419043,23.325245,22.759462
6/18/2001,15.972972,25.231307,20.632173,22.992499,21.71104,18.382359,18.442949,22.970119,23.004097
6/19/2001,16.009258,25.207676,20.818721,22.753396,21.795222,18.440257,18.514665,23.034689,23.080018
6/20/2001,16.154401,24.735032,20.930649,22.853665,22.022519,18.541578,18.562475,23.535091,23.417445
6/21/2001,16.074572,24.364795,21.773846,22.953935,22.435021,18.700794,18.078393,23.801435,23.839229
6/22/2001,15.820572,24.837439,21.490292,22.753396,22.224561,18.17972,18.281588,23.494737,23.60303
6/25/2001,15.639143,24.545974,21.318669,22.452589,22.544461,18.085636,18.06644,23.551234,23.299346
6/26/2001,15.784287,24.695645,21.05004,22.514293,22.670736,18.085636,18.335375,23.188037,22.987225
6/27/2001,15.92943,24.10484,21.057502,22.468014,22.721246,17.94813,18.377209,23.567376,22.877562
6/28/2001,15.943943,23.59281,21.333593,22.545144,23.167422,18.063924,18.419043,23.744938,23.240295
6/29/2001,16.009258,23.907905,21.191816,22.290615,23.714617,17.59351,18.616262,23.849861,23.341524
7/2/2001,16.176173,23.844886,21.452983,22.614562,23.69778,17.998791,18.670049,24.019353,23.569288
7/3/2001,16.125372,23.813376,21.438059,22.753396,23.613595,17.854048,18.71786,24.019353,23.527108
7/5/2001,16.060057,24.026066,21.303745,22.575997,22.85594,17.745491,18.873245,23.736867,23.046275
7/6/2001,15.871373,23.939414,20.870954,22.159494,21.803641,17.535613,18.855315,23.292961,22.497956
7/9/2001,16.016515,23.600686,20.938111,22.228911,22.081448,17.803388,19.028629,23.163825,22.658235
7/10/2001,15.842344,23.632196,20.430701,21.889538,21.407977,17.658644,19.05851,23.163825,22.557006
7/11/2001,15.893143,23.317101,20.393393,21.665861,21.517415,17.564562,19.148156,23.147683,22.801641
7/12/2001,16.23423,23.28559,20.751564,22.190346,22.948543,17.456005,18.950936,23.37367,23.788616
7/13/2001,16.248743,23.372242,20.997807,22.367745,23.01589,17.586273,18.903126,23.535091,24.176656
7/16/2001,15.987487,22.98625,20.699331,21.989808,22.460276,17.456005,19.034606,23.422098,24.244141
7/17/2001,15.922173,22.883843,21.124659,22.437163,22.729665,17.716542,19.064487,23.583517,24.379112
7/18/2001,16.314058,22.639644,21.005269,22.50658,21.862569,18.223143,18.867268,23.349458,24.395984
7/19/2001,16.350344,22.875967,20.863492,22.444876,22.266654,18.049451,18.986795,23.212251,24.564698
7/20/2001,16.241486,23.364365,20.766488,22.560571,22.140376,18.295514,18.586381,23.268748,24.590004
7/23/2001,15.922173,23.096533,20.65456,22.313755,21.6016,17.868522,18.078393,22.816771,24.134478
7/24/2001,15.443201,22.269407,20.38593,21.719852,21.315374,17.731016,17.558452,22.711847,23.788616
7/25/2001,15.769772,23.301345,20.542631,21.8664,21.769968,17.861285,18.335375,22.840983,24.252577
7/26/2001,15.682687,23.77399,20.706793,22.082363,22.182469,17.868522,18.401115,23.510878,24.277885
7/27/2001,15.726229,23.884273,20.826183,22.290615,22.148795,17.868522,18.389162,23.543163,24.2104
7/30/2001,15.617373,23.907905,20.759026,22.244337,22.081448,18.092874,18.598334,23.543163,24.370676
7/31/2001,15.965715,23.632196,20.990345,22.244337,22.073029,18.129059,18.448926,23.37367,24.379112
8/1/2001,15.893143,23.545544,21.079888,22.367745,22.662318,18.129059,18.664073,23.349458,24.353806
8/2/2001,15.784287,23.529791,21.05004,22.398598,22.973799,18.020502,18.634192,23.591588,24.505647
8/3/2001,15.748001,23.175307,21.139583,22.50658,22.64548,18.150771,18.580405,23.397884,24.34537
8/6/2001,15.769772,23.143797,20.833645,22.020659,22.367673,18.056688,18.221825,23.244534,23.906715
8/7/2001,15.653658,23.143797,21.057502,22.182633,22.241398,18.092874,18.365256,23.309102,24.176656
8/8/2001,15.515772,22.671154,20.632173,21.982095,21.525834,18.020502,18.000701,23.147683,23.872971
8/9/2001,15.377887,22.80507,20.729179,21.989808,21.534253,18.078399,18.030582,23.042759,23.788616
8/10/2001,15.769772,22.828701,20.744102,22.398598,21.50058,18.143534,18.383186,23.083115,23.771744
8/13/2001,15.820572,22.938986,20.721717,22.190346,21.584763,18.302752,18.179991,23.260677,23.501802
8/14/2001,15.748001,23.065024,20.729179,22.205773,21.306956,18.273802,18.179991,22.96205,23.569288
8/15/2001,15.835086,23.411628,20.647097,22.159494,20.827107,18.237617,17.952891,22.647279,23.366832
8/16/2001,15.660915,23.277713,20.587402,22.15178,20.936547,18.418546,18.150109,22.760274,23.54398
8/17/2001,15.755257,23.10441,20.281464,21.881826,20.313585,18.425782,17.928985,22.510072,22.928176
8/20/2001,15.769772,22.938986,20.482936,21.8664,20.448281,18.404071,18.072417,22.679564,23.214989
8/21/2001,15.842344,22.923231,20.229231,21.835547,19.850574,18.570525,18.078393,22.8087,22.641363
8/22/2001,15.806059,22.938986,20.318773,21.796982,20.052615,18.650135,18.048512,22.719918,22.700412
8/23/2001,15.92943,23.143797,20.326235,21.8664,20.035778,18.592237,18.006677,22.840983,22.582313
8/24/2001,16.147144,23.332856,20.378468,22.267477,21.012311,18.816589,18.13218,23.252605,23.012533
8/27/2001,16.176173,23.301345,20.176998,22.259764,20.961802,18.780403,18.179991,22.96205,22.987225
8/28/2001,16.023772,23.057146,19.856136,21.835547,20.380932,18.556051,18.096322,22.639208,22.793205
8/29/2001,15.820572,22.962617,19.67705,21.689001,19.993687,18.273802,17.988748,22.437432,22.371421
8/30/2001,15.762515,22.631766,19.542736,21.287924,19.219194,18.353412,17.779577,21.977385,21.915894
8/31/2001,15.900401,22.631766,19.602431,21.480749,19.379144,18.215905,17.791529,22.187231,22.244886
9/4/2001,15.900401,22.765682,19.520349,21.28021,18.958224,18.237617,17.976795,22.09038,22.362985
9/5/2001,16.103601,22.844456,19.400959,21.334201,18.798274,18.88896,17.869221,22.106521,22.371421
9/6/2001,15.704458,22.686908,18.953244,20.963977,17.905925,18.309988,17.731766,21.46084,21.561595
9/7/2001,15.210972,22.671154,18.580149,20.439492,17.695465,18.020502,17.70786,21.041146,20.777077
9/10/2001,14.913429,22.742051,18.617459,20.400927,18.074292,18.418546,18.000701,20.766732,20.599928
9/17/2001,13.810344,22.277284,17.796649,18.511238,16.920973,18.404071,17.83934,19.031463,18.685029
9/18/2001,13.788572,21.19808,17.572791,18.248995,16.769442,18.17972,17.964842,18.684409,18.794694
9/19/2001,13.570858,20.433973,17.445939,17.793927,16.61791,17.94813,17.827387,18.377711,18.364474
9/20/2001,13.055601,19.858921,16.677363,16.775809,15.893928,17.586273,18.054487,17.675531,17.731798
9/21/2001,12.885496,19.867637,16.414284,16.792074,15.439335,17.068625,17.543187,17.731244,17.810484
9/24/2001,13.498744,19.344804,17.268727,17.915159,16.306431,17.30095,17.603411,18.280299,18.791964
9/25/2001,13.535248,19.130918,17.546046,18.031342,16.45796,17.388072,17.868396,18.15111,18.842732
9/26/2001,13.425738,18.996249,17.718433,17.71378,15.902346,17.685738,17.440807,18.320672,18.901959
9/27/2001,13.57175,19.748811,18.010743,17.907415,15.776071,18.034225,17.224002,18.603274,18.952725
9/28/2001,14.017085,20.453843,18.497924,18.333413,16.205409,18.193948,17.621479,18.974693,19.435003
10/1/2001,14.060888,20.168661,18.445459,18.170758,15.994949,18.346412,17.772038,18.619421,19.418083
10/2/2001,14.119292,20.612277,18.700293,18.527048,15.978112,18.477095,17.964754,18.861652,19.959588
10/3/2001,14.294506,20.897458,19.000097,18.976283,17.047249,18.324631,18.15747,19.564119,20.661855
10/4/2001,14.046286,21.388604,18.850194,18.99952,17.40924,18.25929,17.976799,19.507599,20.22188
10/5/2001,14.294506,21.547039,18.333031,18.984028,17.400821,18.455314,18.012933,19.297666,20.391102
10/8/2001,13.995182,21.586647,17.920801,18.75941,17.518678,18.419014,18.18156,19.152327,19.976511
10/9/2001,14.126593,21.626255,18.070704,18.689701,17.114596,18.324631,18.091225,18.974693,19.993432
10/10/2001,14.513522,22.584782,18.355517,19.0305,17.644954,18.549696,18.127359,19.386484,20.822615
10/11/2001,14.98806,22.57686,18.647826,19.595916,18.495212,18.419014,17.862374,19.846721,21.491036
10/12/2001,14.747141,22.426347,18.355517,19.410026,18.45312,18.404493,17.741926,19.669086,21.025679
10/15/2001,14.75444,22.01442,18.437964,19.541698,18.326845,18.484354,17.711814,19.741755,20.966452
10/16/2001,14.87855,22.275836,18.737768,19.495226,18.520468,18.382712,17.844306,19.935539,21.177978
10/17/2001,14.593829,22.164931,18.55039,19.038246,17.678628,18.23025,17.82624,19.338038,20.644932
10/18/2001,14.571926,21.269779,18.527904,18.960792,17.636537,18.368192,17.482964,19.031213,20.644932
10/19/2001,14.389412,21.348996,18.2281,18.852356,17.872251,18.585997,17.784083,18.966618,20.357257
10/22/2001,14.725239,21.610412,18.670312,19.247373,18.29317,18.767501,17.446829,19.499524,20.814153
10/23/2001,14.915054,21.531195,18.715282,19.146681,18.310008,18.527916,17.001173,19.620639,20.856458
10/24/2001,14.871251,21.230169,18.647826,19.239627,18.537305,18.491614,16.850614,19.30574,20.771847
10/25/2001,14.842048,21.768846,18.895164,19.541698,18.983479,18.665858,16.965039,19.41878,20.966452
10/26/2001,15.097568,22.188697,19.112523,19.905734,19.008734,18.600518,17.019241,19.588342,21.18644
10/29/2001,14.73254,21.982732,18.437964,19.169918,18.099548,18.484354,16.989128,19.087733,20.450329
10/30/2001,14.623031,21.246013,18.400487,18.751665,17.729138,18.288331,16.73619,18.82128,20.06112
10/31/2001,14.396713,21.277701,18.235595,18.658721,17.973272,18.077786,16.694032,19.071585,20.45879
11/1/2001,14.710637,21.602491,18.535399,19.045992,18.596233,18.498875,16.832548,19.338038,20.839536
11/2/2001,14.936955,21.016285,18.632837,19.340317,18.621489,18.469835,16.898793,19.443004,21.152595
11/5/2001,14.99536,20.889537,19.037572,19.626898,19.193938,18.506135,17.061397,19.741755,21.651796
11/6/2001,15.309284,20.762789,19.26992,19.905734,19.867411,18.542437,17.133666,19.983985,21.914088
11/7/2001,15.301983,20.849928,19.344871,19.85926,19.783227,18.564216,16.910838,19.870944,21.761789
11/8/2001,15.316584,21.253935,19.404832,20.068387,19.884248,18.389973,17.139688,20.040505,21.947933
11/9/2001,15.360389,21.665864,19.277415,19.998678,19.808482,18.433533,17.248091,19.91939,21.829477
11/12/2001,15.148672,21.610412,19.187474,19.766316,19.960012,18.462575,17.187868,19.967836,21.905627
11/13/2001,15.557503,21.784689,19.704637,20.254277,20.667157,18.462575,17.175823,20.549189,22.464055
11/14/2001,15.813023,20.723181,19.667161,20.354968,20.776597,18.368192,16.995151,20.791418,22.971718
11/15/2001,15.878728,19.677516,19.547239,20.455658,20.650322,18.477095,16.965039,21.033648,22.971718
11/16/2001,15.959035,20.041914,19.449803,20.618313,20.582975,18.644078,17.14571,21.033648,22.717887
11/19/2001,16.126947,19.994384,19.847043,20.804203,21.012311,18.694899,17.103554,21.396994,23.470919
11/20/2001,16.061242,20.731103,19.734617,20.525367,20.423025,18.673118,17.139688,21.396994,23.183243
11/21/2001,15.951734,20.461765,19.56223,20.564094,20.220984,18.912703,17.013218,21.187061,22.963256
11/23/2001,16.258358,20.651885,19.862034,20.811948,20.532463,18.970785,16.995151,21.275879,23.22555
11/26/2001,16.061242,20.311252,19.966965,20.912638,20.886036,18.985305,17.013218,21.550407,23.411692
11/27/2001,16.185352,20.327096,20.011936,20.77322,20.818689,18.774761,16.784369,21.477737,22.98864
11/28/2001,16.02474,19.851793,19.412327,20.447913,20.162055,18.549696,16.56154,21.14669,22.844802
11/29/2001,16.017439,20.192426,19.62219,20.564094,20.700832,18.905444,16.555518,21.195135,23.005562
11/30/2001,16.221854,20.089445,19.419822,20.525367,20.65874,18.876403,16.48325,21.283953,23.183243
12/3/2001,15.827624,20.358783,19.149998,20.347223,20.364096,18.869143,16.513361,21.300101,22.844802
12/4/2001,16.134248,20.643963,19.412327,20.595076,21.003894,18.876403,16.700054,21.574629,23.352465
12/5/2001,16.499276,21.071736,19.682151,21.036565,22.014101,18.70216,16.820503,22.325542,24.04627
12/6/2001,16.535779,20.445921,19.936985,21.292164,21.955172,18.658599,16.663921,22.406286,23.775517
12/7/2001,16.185352,20.58059,19.802073,21.059802,21.55109,18.74572,16.681988,22.277097,23.783978
12/10/2001,15.907931,20.29541,19.487278,20.734494,21.07966,18.382712,16.567563,21.768412,23.470919
12/11/2001,16.032039,19.962698,19.599705,20.641548,21.23119,18.186688,16.302578,21.921825,23.310159
12/12/2001,15.907931,20.010228,19.524753,20.742239,21.315374,18.22299,16.48325,21.824934,23.352465
12/13/2001,15.528301,19.685438,19.217454,20.595076,20.557719,18.041486,16.465182,21.356623,23.090173
12/14/2001,15.477198,19.88348,19.112523,20.385949,20.641903,17.968884,16.350757,21.31625,23.276315
12/17/2001,15.740017,19.835951,19.374852,20.695766,21.037567,18.426273,16.423026,21.518108,23.530146
12/18/2001,16.236456,20.097367,19.554734,21.191474,21.121751,18.324631,16.573585,21.833009,23.775517
12/19/2001,15.944433,20.556826,19.936985,21.392855,20.818689,18.549696,16.928906,21.719967,23.893971
12/20/2001,15.791121,20.461765,19.854538,21.268927,20.103125,18.578737,16.844591,21.453514,23.750133
12/21/2001,15.74337,20.60176,19.715275,21.509036,20.372515,18.768167,16.726245,21.418732,24.092496
12/24/2001,15.772755,20.943798,19.700219,21.532271,20.296749,18.760881,16.859765,21.515797,24.177239
12/26/2001,15.655212,21.309698,19.790553,21.609726,20.456698,18.811881,16.841557,21.677569,24.406045
12/27/2001,15.816834,21.381286,19.775497,21.60198,20.633485,18.695309,17.066112,21.920229,24.431468
12/28/2001,15.934377,21.476739,19.986274,21.725907,20.675576,18.615165,17.005421,22.138623,24.60943
12/31/2001,15.736023,21.238109,19.798079,21.454818,20.204146,18.505879,17.01149,21.7989,24.236559
1/2/2002,15.853566,21.079021,19.775497,21.454818,20.70925,18.440307,17.254251,21.984938,24.312828
1/3/2002,16.147422,20.951752,19.910997,21.447073,21.618437,18.38202,17.345286,22.082001,24.236559
1/4/2002,16.455972,21.047203,20.174469,21.454818,21.753131,18.33102,17.26639,22.340839,24.634852
1/7/2002,16.455972,21.03925,20.121775,21.307655,21.517415,18.19259,17.284596,22.365104,24.490788
1/8/2002,16.176809,20.856299,19.843247,21.245691,21.677365,18.097875,17.07218,22.486433,24.575532
1/9/2002,16.081304,20.880163,19.948636,21.12951,21.508997,18.163448,16.920454,22.365104,24.236559
1/10/2002,15.802141,20.721075,19.873358,20.912638,21.332211,18.19259,17.053973,22.429813,24.406045
1/11/2002,15.611134,20.323358,19.760441,20.571839,21.13017,18.236306,16.890109,22.284217,23.948432
1/14/2002,15.096885,20.076773,19.609885,20.339477,20.801852,18.38202,17.047904,22.122445,23.770471
1/15/2002,15.170349,20.402902,20.03897,20.362714,20.936547,18.403878,17.053973,22.397459,23.923009
1/16/2002,14.810375,19.981322,19.790553,19.67337,20.423025,18.22902,16.981144,21.847431,23.516242
1/17/2002,14.876493,19.973368,19.978748,19.750825,20.928129,18.396592,16.811212,21.984938,23.795894
1/18/2002,14.744257,19.806326,19.903469,19.890243,20.229402,18.323734,16.780867,21.815076,23.7281
1/22/2002,14.854453,19.663147,19.835719,20.006424,19.50542,18.527737,16.416725,21.758456,23.880638
1/23/2002,15.096885,20.219952,19.926052,19.905734,19.800064,18.593309,16.659487,21.677569,24.397572
1/24/2002,15.405434,20.498354,19.948636,20.083878,20.094708,18.323734,16.623072,21.85552,24.406045
1/25/2002,15.860913,20.721075,20.076608,20.362714,20.018942,18.287306,16.519898,21.879785,24.151816
1/28/2002,15.846219,20.402902,19.873358,20.347223,20.162055,18.287306,16.519898,21.920229,24.567057
1/29/2002,15.640521,19.846098,19.007662,19.572681,19.446491,18.061447,16.307483,21.507708,24.050123
1/30/2002,15.765408,20.005184,19.248551,19.789551,19.699042,18.28002,16.289275,21.418732,24.660275
1/31/2002,16.103344,20.482445,19.572246,20.099369,19.985268,18.38202,16.398518,21.637126,25.033146
2/1/2002,16.02988,20.593806,19.331357,19.94446,19.614858,18.396592,16.434932,21.596684,24.778915
2/4/2002,15.882952,20.044957,18.631273,19.061483,19.059244,18.199876,16.264999,21.184163,24.363674
2/5/2002,15.677252,19.909733,18.631273,18.798138,18.764602,18.411164,16.046515,21.297403,24.33825
2/6/2002,15.72133,20.044957,18.3678,18.937556,18.655162,18.323734,15.724856,21.184163,24.143341
2/7/2002,15.684599,19.81428,18.540939,19.162173,18.377355,18.127018,15.94941,21.596684,23.855214
2/8/2002,16.000495,20.037002,19.030246,19.278354,18.730927,18.170734,16.034376,22.041559,24.067072
2/11/2002,16.433933,20.299496,19.195857,19.696607,19.151847,18.462164,16.143619,22.243775,24.78739
2/12/2002,16.323736,20.204043,18.977551,19.526207,18.840366,18.454878,16.143619,22.041559,24.575532
2/13/2002,16.50005,20.323358,19.361468,19.735334,19.143429,18.571451,16.240723,22.405548,24.939928
2/14/2002,16.463318,20.4904,19.32383,19.805043,18.941387,18.571451,16.277137,22.470257,25.033146
2/15/2002,16.529436,20.506309,19.022718,19.665625,18.394192,18.578737,16.246792,22.122445,24.745019
2/19/2002,16.21354,20.323358,18.503301,19.611407,17.745975,18.345592,15.967616,21.758456,24.456892
2/20/2002,16.448625,20.259723,18.84958,19.897988,17.964854,18.717167,16.167894,22.284217,24.939928
2/21/2002,16.602901,20.498354,18.631273,19.820534,17.131433,18.484022,15.846237,22.122445,24.702646
2/22/2002,16.749828,21.063112,18.518357,20.014169,17.240871,18.790025,16.064721,22.324661,24.736545
2/25/2002,16.837986,21.365378,18.992606,20.540858,17.821741,18.819167,16.246792,22.712916,25.151786
2/26/2002,16.867371,21.254017,18.977551,20.618313,17.712302,18.811881,16.228585,22.648207,25.422964
2/27/2002,16.962875,21.238109,19.173273,20.866166,17.586025,18.833739,16.337828,22.56732,25.380593
2/28/2002,16.955528,21.182427,19.233495,20.602822,17.383984,18.768167,16.368172,22.632029,25.168735
3/1/2002,17.205307,21.484693,19.496968,21.083037,18.259498,19.12517,16.720176,23.060728,25.406015
3/4/2002,17.675477,21.954,20.159414,21.803361,18.92455,19.132456,16.920454,23.295298,25.78736
3/5/2002,17.168575,21.961955,20.174469,21.532271,18.983479,18.79731,16.932592,23.262944,25.033146
3/6/2002,17.48447,22.383534,20.51322,22.182887,19.168684,18.950312,17.26639,23.58649,25.380593
3/7/2002,17.366927,22.550576,20.332553,21.919542,19.101337,18.943026,17.163216,23.40854,25.575502
3/8/2002,17.293464,22.447169,20.422886,22.066706,19.606441,18.877454,17.114664,23.651199,25.719566
3/11/2002,17.271424,22.6858,20.543332,22.113178,19.66537,18.877454,17.169285,23.537958,25.600924
3/12/2002,17.300809,22.884659,20.550858,22.066706,19.24445,18.870168,16.993283,23.457071,25.651771
3/13/2002,17.080417,22.733526,20.362664,21.764635,18.739346,19.015884,16.993283,23.376185,25.592451
3/14/2002,17.315503,22.725571,20.415359,21.78787,18.520468,18.964884,16.932592,23.537958,25.592451
3/15/2002,17.47693,22.889985,20.845872,21.804961,18.655162,19.311957,17.075758,23.969278,25.921667
3/18/2002,17.54327,23.06557,20.800555,21.719512,18.71409,19.253503,17.155294,24.179675,25.930153
3/19/2002,17.705436,23.344911,20.793002,21.952554,18.789856,19.326571,17.23483,24.155399,26.040459
3/20/2002,17.624353,23.097496,20.468229,21.711745,18.217405,18.946616,17.130821,24.163492,25.938638
3/21/2002,17.33688,23.225194,20.475782,21.276732,18.579396,19.092752,17.314365,24.009738,25.616209
3/22/2002,17.196828,22.682475,20.468229,21.152443,18.310008,19.114673,17.112466,23.880262,25.497418
3/25/2002,16.975695,22.474964,20.143456,20.818416,17.897507,18.924695,17.136939,23.524202,25.030743
3/26/2002,17.292652,22.65853,20.3927,20.950473,18.032201,19.070832,17.045167,23.386634,25.370143
3/27/2002,17.653838,23.185287,20.657051,21.090299,18.023782,19.012377,17.087994,23.734601,25.539844
3/28/2002,17.47693,23.057589,20.505993,21.160211,18.242661,19.070832,17.240948,23.945,25.488934
4/1/2002,17.381106,23.217213,20.468229,21.152443,18.444702,19.034297,17.063521,23.726509,25.013773
4/2/2002,17.307395,23.504535,20.543758,20.950473,17.905925,18.902775,17.161411,23.58894,24.564069
4/3/2002,17.064148,22.99374,20.241643,20.663056,17.628118,18.917388,17.161411,23.281435,24.377398
4/4/2002,16.850386,22.57872,20.422913,20.826184,17.703884,18.698183,17.185884,23.613218,24.708314
4/5/2002,17.07889,22.323321,20.521099,20.919402,17.426077,18.544739,17.094112,23.896447,24.861043
4/8/2002,17.152602,22.666512,20.581522,21.08253,17.341893,18.603194,16.971749,23.993553,25.234383
4/9/2002,17.137859,22.339284,20.70992,21.066995,16.904136,18.588581,16.610778,24.025923,25.412569
4/10/2002,17.506415,22.594681,20.785449,21.556383,16.954646,18.895468,16.959512,24.244413,25.709543
4/11/2002,17.307395,22.363228,20.271855,20.865026,16.390613,18.639729,16.451706,23.8398,25.319233
4/12/2002,17.218942,21.628961,20.528652,20.833953,16.66842,18.742024,16.561833,23.920723,25.836819
4/15/2002,17.174714,22.051962,20.264302,20.616448,16.710513,18.72741,16.30487,23.90454,25.446508
4/16/2002,17.47693,22.466983,20.679708,20.981546,17.468168,18.924695,16.70255,24.066384,25.819848
4/17/2002,17.558013,22.746324,20.732579,20.833953,17.535515,18.647036,16.788205,24.123029,25.556814
4/18/2002,17.366364,22.85806,20.732579,20.678592,17.350311,18.837014,16.745378,24.373891,25.387113
4/19/2002,17.395849,22.961816,20.694814,20.56207,17.2998,18.873547,16.598541,24.568105,25.497418
4/22/2002,16.960952,22.738342,20.41536,20.235811,16.870463,18.763945,16.347697,24.454812,25.251353
4/23/2002,16.754561,22.682475,20.317172,20.196971,16.525307,18.610501,16.427234,24.276783,25.293778
4/24/2002,16.651365,22.275435,20.188773,20.026074,16.272756,18.530127,16.470061,24.438629,25.073168
4/25/2002,16.61451,22.435059,19.999952,19.785263,16.382195,18.588581,16.359934,24.511459,25.141048
4/26/2002,16.666108,22.187642,19.924423,19.583293,15.826581,18.471672,16.096853,24.114937,24.988319
4/29/2002,16.386004,22.043982,19.750708,19.15605,15.725561,18.281694,15.858246,23.564665,24.716798
4/30/2002,16.651365,22.227548,19.984846,19.699816,16.037041,18.362068,16.194744,23.799339,24.776194
5/1/2002,16.673479,22.363228,20.120797,19.76196,15.902346,18.625115,16.347697,24.22823,24.911954
5/2/2002,17.034664,22.530832,20.317172,19.831873,15.498264,18.625115,16.243689,24.147307,25.141048
5/3/2002,17.145231,22.610644,20.218985,19.839641,15.127854,18.449751,16.151917,23.993553,24.801648
5/6/2002,17.042035,21.836471,19.750708,19.280339,14.698516,18.318228,16.066263,23.540387,24.351944
5/7/2002,17.174714,21.732715,19.660074,19.295876,14.698516,18.062488,15.907191,23.58894,24.708314
5/8/2002,17.358992,22.187642,20.241643,20.095987,16.222246,18.391296,16.133563,24.114937,25.073168
5/9/2002,17.373735,21.988112,19.999952,19.754192,15.691887,18.201319,15.998963,23.8398,24.691344
5/10/2002,17.314766,21.972151,19.743155,19.459005,15.15311,18.164785,15.631874,23.524202,24.284064
5/13/2002,17.440075,22.395152,20.09814,19.583293,15.750815,18.347456,15.821537,23.799339,24.547099
5/14/2002,17.705436,22.459001,20.407807,20.018306,16.508472,18.420523,16.060145,24.22823,25.421052
5/15/2002,17.749662,22.083887,20.309619,20.095987,16.45796,18.150171,15.974491,24.438629,25.268324
5/16/2002,17.690693,22.339284,20.55131,20.220276,16.702094,18.172092,16.035672,24.503367,25.454993
5/17/2002,17.771776,22.155718,20.641945,20.398941,16.786279,18.383989,15.882718,24.495274,25.667118
5/20/2002,17.683322,22.004075,20.286961,20.235811,16.348522,18.296308,15.968373,24.276783,25.582268
5/21/2002,17.653838,22.020038,20.09814,19.925089,15.944439,18.142864,16.084618,24.066384,24.945893
5/22/2002,17.712807,22.387171,20.135903,20.010538,16.138062,18.303614,16.37217,23.920723,24.835589
5/23/2002,18.000281,22.57872,20.354937,20.383405,16.264338,18.362068,16.665841,24.139214,25.073168
5/24/2002,17.757034,22.331303,20.218985,20.158132,15.910765,18.150171,16.494533,24.042107,24.878013
5/28/2002,17.653838,22.155718,20.007505,19.932857,15.767652,18.084409,16.610778,24.017831,24.487704
5/29/2002,17.5359,21.948207,19.999952,19.707584,15.473008,18.142864,16.335462,24.001646,24.436793
5/30/2002,17.381106,21.525205,19.916871,19.622135,15.548774,18.062488,16.182508,23.953093,24.224668
5/31/2002,17.47693,21.836471,19.924423,19.785263,15.371988,18.157478,16.060145,24.131122,24.648918
6/3/2002,17.204199,21.150091,19.531676,19.03953,14.917394,17.740989,15.693055,23.718416,23.995574
6/4/2002,17.115745,21.150091,19.403277,18.884168,15.127854,17.719068,15.748119,23.661771,23.859814
6/5/2002,17.248426,21.070279,19.592099,19.202658,15.31306,17.92366,15.686937,23.864077,24.351944
6/6/2002,16.983066,20.846807,19.169138,18.744342,14.94265,17.521783,15.228076,23.540387,23.970119
6/7/2002,16.990436,21.062297,19.229561,18.744342,14.614333,17.521783,15.405503,23.710324,23.995574
6/10/2002,17.027293,20.67122,19.335301,18.891936,14.479639,17.719068,15.460566,23.758879,24.394369
6/11/2002,16.835643,20.359955,18.995423,18.666663,14.159739,17.244124,15.203604,23.580848,24.267094
6/12/2002,16.975695,20.647278,19.101163,18.658895,14.445965,17.22951,15.51563,23.095314,24.470734
6/13/2002,16.673479,20.623334,18.655545,18.612285,14.201832,17.178362,15.497275,22.674516,23.910724
